timestamp,temperature,vibration,pressure,motor_current,production_speed,energy_consumption,defect_rate,anomaly_type,root_cause
2026-01-01 00:37:00,67.96684083593797,0.8541013983559396,6.8679837973365245,33.641594210809544,97.758534301847,59.169534394170654,0.016275427454878366,normal,normal operation
2026-01-01 00:38:00,72.14427728741508,0.8470874914416061,6.864915596032163,33.34798724531226,98.92964595886825,60.16272686025026,0.02086644599985498,normal,normal operation
2026-01-01 00:39:00,69.57431196895553,0.8074756745306693,7.074252975655428,33.70483927681494,101.70914625535663,58.38278464021834,0.022163227053045475,normal,normal operation
2026-01-01 00:40:00,71.06532941846615,0.8949376976704946,6.979951895315408,34.79945947565318,102.71842526532718,60.533604771184145,0.01859698569318071,normal,normal operation
2026-01-01 00:41:00,70.57098370829428,0.8887101856005103,6.901559149302492,33.61376287011859,101.73201126993267,60.48480519754199,0.01993177981908401,normal,normal operation
2026-01-01 00:42:00,70.54868299334416,0.8421596684128206,6.902997352203129,33.7481364686082,101.24971729563835,59.53254805940992,0.021726880528327934,normal,normal operation
2026-01-01 00:43:00,71.44545054377781,0.8449073639723546,6.897580803913118,33.899213058161216,100.95020563600916,60.31131797499745,0.023564467403831755,normal,normal operation
2026-01-01 00:44:00,72.15290003686134,0.8756459546448668,7.060347655670336,33.69942510953478,98.86513238035099,59.67923437762683,0.01993887019291652,normal,normal operation
2026-01-01 00:45:00,70.85796487607186,0.8427684832785833,6.9580137544663065,33.753526386088744,100.26500300101854,59.939476577958025,0.016764006576930342,normal,normal operation
2026-01-01 00:46:00,71.31444531589092,0.7750610530420238,6.798914091532229,33.071762406890066,100.76579368760996,60.47513669628694,0.019867965499390305,normal,normal operation
2026-01-01 00:47:00,71.22237311145281,0.8800733243449436,6.9334241143966535,34.11280532472698,103.53195401631547,58.39409095237502,0.01218867091244704,normal,normal operation
2026-01-01 00:48:00,71.82381101220511,0.8243150465137556,6.932336500876439,33.960110326577215,102.2818064477653,59.019768381035384,0.02063387301383112,normal,normal operation
2026-01-01 00:49:00,70.05553256479091,0.8299781251160923,6.789253780186838,33.91684070119135,98.52394909759865,60.475882000938924,0.021511976652586293,normal,normal operation
2026-01-01 00:50:00,71.90989884074396,0.9152594268873054,6.792086584266465,34.25112445279618,102.31486805641546,60.88878193878129,0.02644295019883963,normal,normal operation
2026-01-01 00:51:00,71.8583866807457,0.847858155165916,6.963731541174288,34.26482963547975,101.07243137542264,58.61502055698279,0.023185294280664393,normal,normal operation
2026-01-01 00:52:00,71.80388207845051,0.8518128439375555,6.844346592853971,33.21456442469882,100.58114883420019,60.61925099316654,0.009178933418061992,normal,normal operation
2026-01-01 00:53:00,70.2622229412142,0.8791905523604225,7.043921036194193,33.519378665541126,102.93462044729289,57.29504883524448,0.02377689091050852,normal,normal operation
2026-01-01 00:54:00,70.82986742143773,0.8813834439089812,6.956505985378726,34.21141670877174,103.72336205133995,60.14085685674119,0.02453169118856352,normal,normal operation
2026-01-01 00:55:00,71.23874797400045,0.8239654633639444,6.91572536467434,34.51589418034482,103.57779135301854,59.954698229308725,0.01530845704784975,normal,normal operation
2026-01-01 00:56:00,69.38890633180974,0.8488624102476148,6.713033062333301,33.554982456793205,100.42478362299659,58.708866252641315,0.01590864318615184,normal,normal operation
2026-01-01 00:57:00,72.44639161258897,0.8556840333201324,7.018975088985731,33.4353658198614,101.41264406769976,58.96085246704601,0.025713387152172022,normal,normal operation
2026-01-01 00:58:00,70.9468086153781,0.868679018492039,6.962471859746053,33.19933277738709,102.59931420896196,58.78776419504167,0.018979690262287262,normal,normal operation
2026-01-01 00:59:00,71.35115747737846,0.8729472680800582,6.921036374711578,34.22956187494112,103.79279681446447,59.525117317856726,0.016730777290998772,normal,normal operation
2026-01-01 01:00:00,70.29609579419625,0.9571217653491942,6.846897269984064,33.76413866741854,101.20803873269864,61.02996449680549,0.015688019310072257,normal,normal operation
2026-01-01 01:01:00,69.60382116862043,0.808275799849517,7.054478250087534,33.582924842441166,101.77006355766893,59.980812298323144,0.02822142366698837,normal,normal operation
2026-01-01 01:02:00,70.20940556719322,0.889643176974164,6.8170599847774005,34.04766622677368,100.1465040554152,60.68095892880164,0.021317433562913955,normal,normal operation
2026-01-01 01:03:00,71.03499367127485,0.8973900872600487,6.870783478469419,33.591317681856225,100.01835167557539,59.18209895844388,0.01771358703073528,normal,normal operation
2026-01-01 01:04:00,71.79375250635233,0.8807142949374778,7.000594288067249,34.057016544479026,103.66764532684554,59.84766313032157,0.025149495771018465,normal,normal operation
2026-01-01 01:05:00,71.37566771578973,0.8380269766961033,7.086259293657001,34.55314575849441,104.67986416367542,58.946378723042756,0.01873960515769136,normal,normal operation
2026-01-01 01:06:00,71.37017041345666,0.9230142348270655,6.9148319915187795,34.889041609745966,102.14250453878678,59.698022419880665,0.024125889605742225,normal,normal operation
2026-01-01 01:07:00,70.85651677862317,0.7746564734942272,6.902893582480573,33.83568294271396,104.11192936127837,59.06901071058812,0.021010143120260272,normal,normal operation
2026-01-01 01:08:00,71.61255715904305,0.8316390875598898,6.93630964055859,33.546629680717366,102.98991848286764,59.86123634030909,0.017935478568358167,normal,normal operation
2026-01-01 01:09:00,72.46934695463385,0.9005006390134586,6.990524408659317,33.33060795598058,101.21111704151534,58.89777702914592,0.021972687524630392,normal,normal operation
2026-01-01 01:10:00,71.85139951982775,0.8443640113209473,7.036193968110297,34.17236470354125,103.05615848594933,59.03894766225169,0.021636012708269647,normal,normal operation
2026-01-01 01:11:00,72.14072520228599,0.9294807216275961,6.868097971254312,33.784788586245945,105.20738021186284,59.91301475676507,0.023151719292789266,normal,normal operation
2026-01-01 01:12:00,71.41367930919961,0.7967507574666691,6.945309945899186,33.67869336255638,102.40764908460166,59.45782344813325,0.02564460426774088,normal,normal operation
2026-01-01 01:13:00,69.86206987243847,0.8214809313390854,6.865083802768116,34.08526094468758,105.32166903233521,58.958379673579664,0.026737003836279485,normal,normal operation
2026-01-01 01:14:00,69.73307912369437,0.8222031613865587,6.93808081463637,34.01466933143836,97.8228960638792,58.806465291002056,0.019431035183199177,normal,normal operation
2026-01-01 01:15:00,71.74326941499739,0.8788487917923633,6.994554815501163,34.63809408018434,104.0509402303007,59.302098660857915,0.011762550891267622,normal,normal operation
2026-01-01 01:16:00,71.18666380809027,0.8494028838602571,6.8677235989012315,33.23440777549654,102.76122995848597,59.97866744758996,0.022455942664237675,normal,normal operation
2026-01-01 01:17:00,71.59685977676229,0.8366819656912944,7.054221324573049,34.550765723753926,102.09931193126373,60.15453929934494,0.018234455853150717,normal,normal operation
2026-01-01 01:18:00,72.90469393727612,0.9153227300588433,6.969335442475102,33.43373277492531,102.83562427163407,58.93004028606481,0.013681446857233659,normal,normal operation
2026-01-01 01:19:00,71.66984292905892,0.907914928108801,6.904901043903506,33.60275656674909,99.12570969774501,58.92223957593652,0.022161973909790682,normal,normal operation
2026-01-01 01:20:00,72.47220677559966,0.8404470646171913,6.920782357639791,33.49365854100546,102.34075174849784,58.60269038977025,0.021735377532410113,normal,normal operation
2026-01-01 01:21:00,71.4059716875305,0.7918445049628368,6.950533051533344,33.78896276984055,103.41173908534108,59.22400809193112,0.015902611081808675,normal,normal operation
2026-01-01 01:22:00,70.6803559327428,0.7800862518243363,6.951409424845334,33.76030055054479,105.46186833061047,59.56889706950929,0.013800587924010933,normal,normal operation
2026-01-01 01:23:00,71.15712230766594,0.8652759303244817,6.869224948969038,34.58785131481003,101.90144191108915,59.09516467198631,0.024508988581156455,normal,normal operation
2026-01-01 01:24:00,70.38328444380915,0.8804731902222159,7.019505273675752,33.722686852213165,101.41165511115467,61.183454001848794,0.02033125631550788,normal,normal operation
2026-01-01 01:25:00,72.80531640184896,0.8585089363065942,6.8905257172440075,33.94203266926692,101.99634162781746,60.20316269442893,0.01708033162827535,normal,normal operation
2026-01-01 01:26:00,72.256273446761,0.8609028765937441,6.926583361366334,33.669675750597165,104.57973362565811,59.53914795388828,0.022455197277473048,normal,normal operation
2026-01-01 01:27:00,71.91668172895508,0.8284869299046351,6.942999645250081,33.369907037658884,103.55621149746612,59.50086010148338,0.017852468658800042,normal,normal operation
2026-01-01 01:28:00,72.52322573291957,0.8823290448981934,7.044610424176584,33.66295944411189,102.04328438054662,58.47077020203268,0.022197649044358322,normal,normal operation
2026-01-01 01:29:00,69.43213506300796,0.928986626111227,7.049789326272138,34.35931610731834,103.9530703184235,58.62110923590499,0.01903391653274108,normal,normal operation
2026-01-01 01:30:00,71.9950848122577,0.7710335140498195,6.916955236150809,33.87341483742727,103.23620704774719,60.67361566961603,0.009338242657122006,normal,normal operation
2026-01-01 01:31:00,70.2364669946904,0.8614116984766527,7.070701564185501,34.62200080344082,104.83724867605376,61.044696704238845,0.01862231644392153,normal,normal operation
2026-01-01 01:32:00,71.31390996371697,0.8167725264002609,6.936581915518292,33.851076084368685,101.86215345893496,57.78067628277032,0.018384914734489475,normal,normal operation
2026-01-01 01:33:00,71.07797669566143,0.7980858371994404,6.87104836336733,33.86974851175422,102.56815898719815,59.916957444441415,0.01590108656843335,normal,normal operation
2026-01-01 01:34:00,72.05671964893381,0.8122535587959157,6.899172620296189,34.10748194476546,102.48419787576408,60.80746705475268,0.014589286300254582,normal,normal operation
2026-01-01 01:35:00,71.48343908751572,0.8669498540640725,7.018675008726181,33.72251728047748,100.58764661223209,59.24816249512189,0.018316687122184767,normal,normal operation
2026-01-01 01:36:00,72.86827987430499,0.8775592168336146,7.123431265735369,34.49353375111302,103.78690964332263,61.117674027393015,0.01888367438156014,normal,normal operation
2026-01-01 01:37:00,70.93071142177435,0.919678461379487,6.981920095362731,34.3442978147604,103.75565031083163,60.30883920455636,0.021507637360992992,normal,normal operation
2026-01-01 01:38:00,72.21933413065851,0.8603315123754375,6.904578279513453,34.411376293068116,103.32675016320634,60.182256592603814,0.019194825286047153,normal,normal operation
2026-01-01 01:39:00,71.65236411432906,0.7884521979858894,6.933911918489447,34.225564602930156,102.92702106022416,59.5154103156091,0.01967622670428979,normal,normal operation
2026-01-01 01:40:00,69.69922681580934,0.8429730545796658,6.851503646818409,34.30219636433304,100.83327875823485,59.65539481092705,0.019068042227925273,normal,normal operation
2026-01-01 01:41:00,70.57352082824006,0.8025110021260707,6.890489754759651,34.25342467197644,102.65538833823402,59.27664910384612,0.016603166805578305,normal,normal operation
2026-01-01 01:42:00,71.36783146848016,0.8102097724772744,6.885204215847027,34.692829150984196,102.82720264471818,60.089082450863735,0.015108842990669415,normal,normal operation
2026-01-01 01:43:00,72.57814526007589,0.8793167512601691,6.924124444819653,33.615763815080015,102.03146297463641,59.77401210310708,0.028916263929429437,normal,normal operation
2026-01-01 01:44:00,72.03616888938944,0.8674172009037183,6.957904306316341,34.368843496035154,103.2166548933138,59.444558621079594,0.019318079841004882,normal,normal operation
2026-01-01 01:45:00,70.50061333189774,0.8862994270094677,6.95213112470573,33.51095917576645,104.26560106401818,57.81125728681372,0.017560497950157315,normal,normal operation
2026-01-01 01:46:00,71.75545458144687,0.8565944374903032,6.986764922144136,34.861565031647665,106.96471712705743,59.785993650504174,0.02505825174377084,normal,normal operation
2026-01-01 01:47:00,73.68130397921708,0.8933662653112047,7.019564743751408,34.12055975787751,103.9150275913968,59.022401628379036,0.028493559797105324,normal,normal operation
2026-01-01 01:48:00,71.80083601015689,0.8457504281720477,6.943096006524224,34.505047329669026,104.09551470121735,58.92413563173058,0.02522347088690049,normal,normal operation
2026-01-01 01:49:00,71.32861526408301,0.9052542793273596,6.93973356523765,34.81293660734756,103.52898867255657,59.338818519623494,0.017543587433417617,normal,normal operation
2026-01-01 01:50:00,71.89620153792869,0.8645061597338877,6.889478189093042,33.994471920415656,100.240200718342,60.31126719750524,0.020906062758548068,normal,normal operation
2026-01-01 01:51:00,72.45441193550069,0.8527516987409922,7.078620886437987,33.85245361054285,103.6771911867923,58.75580673052713,0.022301689587196517,normal,normal operation
2026-01-01 01:52:00,71.26138129129208,0.8700762824075869,6.918665633216656,33.583168391331846,103.86418688018098,58.745089667361995,0.027956441206271176,normal,normal operation
2026-01-01 01:53:00,72.58016522712215,0.8739467513808602,7.071009585654607,34.83941478766035,108.22039313995225,60.565627432732285,0.021745058014110863,normal,normal operation
2026-01-01 01:54:00,71.38026841174567,0.9242573216489295,6.892195089667066,33.93483089836172,103.47102034547085,58.97509493524445,0.021156707643961336,normal,normal operation
2026-01-01 01:55:00,72.51354953799205,0.8729895910058184,6.993856017027356,34.4365957504066,104.3906953675556,58.95213247210011,0.015958364259265893,normal,normal operation
2026-01-01 01:56:00,71.9294016808304,0.8613834804337235,7.000938591990586,33.83285467620187,103.81599577650125,60.24292041477999,0.014522366529450575,normal,normal operation
2026-01-01 01:57:00,72.09225950868459,0.8458764141107495,7.0138209849081266,33.39049038986463,101.80534946426047,59.35047998022201,0.02509136741781942,normal,normal operation
2026-01-01 01:58:00,71.19780469789927,0.9017167774106648,6.959205589660916,34.24199517355096,105.99646954695477,59.73279462874583,0.02035525028149052,normal,normal operation
2026-01-01 01:59:00,71.0932200460118,0.8942861680268538,6.890731167137554,34.490214175595824,105.32321148823786,59.579938332362545,0.02066369947178948,normal,normal operation
2026-01-01 02:00:00,72.8794059050336,0.8553179073015273,6.918639036709317,34.30457485273944,105.42385750467749,60.17560055937797,0.024597920957415757,normal,normal operation
2026-01-01 02:01:00,71.62338910156978,0.8109542226082888,7.013062741816939,33.48897470743561,102.39329439773368,59.99939064491528,0.022707936817716396,normal,normal operation
2026-01-01 02:02:00,72.33447676405112,0.8336772844549777,7.165320178949493,35.18404584970508,106.58533666337061,60.00278492899041,0.022754750907253454,normal,normal operation
2026-01-01 02:03:00,71.35284485319187,0.8473345367450832,6.990261464594872,33.7187414035525,101.5670127755903,58.31126994930547,0.02162597304417778,normal,normal operation
2026-01-01 02:04:00,72.85797278819346,0.919487042349126,6.876678556138746,33.24701773879793,105.17664736812091,59.70307913526169,0.020997030452534943,normal,normal operation
2026-01-01 02:05:00,71.59595028979128,0.8642719534053499,7.08544732336516,34.99568493479696,108.09300619174213,59.70416075283945,0.02011321182942014,normal,normal operation
2026-01-01 02:06:00,71.62365630484636,0.8334261249988546,6.860452059705662,33.86604430677523,102.39702313249235,60.2688358333898,0.022963094844462083,normal,normal operation
2026-01-01 02:07:00,72.61986462173314,0.789142353897844,6.919924222768451,33.85850981650612,103.19037547592997,58.94357890861521,0.01634227343123031,normal,normal operation
2026-01-01 02:08:00,73.11622361754574,0.9237978371371621,6.9812593847145745,34.091228236523705,104.4187265710234,59.529712047914295,0.01648168157552207,normal,normal operation
2026-01-01 02:09:00,71.34609705271342,0.8828491056890055,6.978869407686413,33.93837024840972,103.36265994991572,58.400623870533956,0.019403665468943062,normal,normal operation
2026-01-01 02:10:00,73.69215902226479,0.886362006872801,6.927843407936531,34.55235721591935,101.50720269085555,60.6152221796795,0.021550259065528626,normal,normal operation
2026-01-01 02:11:00,72.29226183784517,0.9018211494539594,6.918679165119955,34.374459360457855,104.4512091255948,60.79472155686257,0.022746217592178507,normal,normal operation
2026-01-01 02:12:00,70.7865860908694,0.8507456876358812,7.021471145105146,34.006087889362625,102.44496559541324,59.17465944391875,0.017740071942628905,normal,normal operation
2026-01-01 02:13:00,72.43303671405391,0.8691000619838094,6.936376870777758,34.11879494822814,105.23881221130263,59.58095571809465,0.016834777438532515,normal,normal operation
2026-01-01 02:14:00,71.49365432232277,0.9178256744607067,7.041769003542093,34.75155506553681,102.7605322608756,59.23479330253693,0.021744556820006367,normal,normal operation
2026-01-01 02:15:00,72.67953468969706,0.8788865669523307,6.899766265634653,34.862672605358355,107.23444379318838,59.44569474971137,0.025529999229624904,normal,normal operation
2026-01-01 02:16:00,71.87981744687676,0.8826920735072421,6.963197736878965,34.43060123553326,103.06368730156075,60.355944393892685,0.020964008757073986,normal,normal operation
2026-01-01 02:17:00,72.07650676866658,0.8965902147651915,6.860748853327333,34.223516180680775,103.92272869239034,59.34102989816982,0.013845344545979407,normal,normal operation
2026-01-01 02:18:00,71.26727180512148,0.893703995956898,6.92320710274055,34.79503438864515,105.99558088666406,60.25976373072893,0.02011601953049268,normal,normal operation
2026-01-01 02:19:00,72.88760498500042,0.8519064881829083,6.894125298253166,34.054597645841696,102.3444183311893,59.737933542568925,0.012584554510354427,normal,normal operation
2026-01-01 02:20:00,70.96444509174978,0.8636387644067307,7.096619026974915,34.037231702839414,104.9980393730958,60.190636558687686,0.01860723427861805,normal,normal operation
2026-01-01 02:21:00,71.18027215294721,0.9020156729530565,7.10919225045828,34.63405030574033,106.97001847800624,59.50242068751268,0.010921259232166247,normal,normal operation
2026-01-01 02:22:00,72.24964152215848,0.8862965758678211,6.996222208356736,34.774354559967826,101.75215382347731,60.819243082707416,0.018079199853612147,normal,normal operation
2026-01-01 02:23:00,73.75610030572687,0.9117483187721513,6.977757934074213,34.3307026658548,105.00633827045762,61.416594498952115,0.02314307358359117,normal,normal operation
2026-01-01 02:24:00,71.82436834365195,0.8875540924763544,6.992595781669512,34.81327276789396,105.17007104798695,58.570315079171635,0.01831777272179917,normal,normal operation
2026-01-01 02:25:00,72.96592193628334,0.8922774996120058,7.093384708288126,34.89724612583758,106.13775835610781,59.97757443469712,0.02496765586724243,normal,normal operation
2026-01-01 02:26:00,73.06037421827197,0.8397468783719128,6.994085488112997,34.144962690881464,102.53207101443019,59.72134116958788,0.02132458472014375,normal,normal operation
2026-01-01 02:27:00,72.80244023108713,0.8339833442601647,6.937587297384864,34.61850979538908,102.40977490101358,59.36810328927611,0.015747385768249973,normal,normal operation
2026-01-01 02:28:00,71.95455798054861,0.8984872719840402,7.105243951451205,33.34160683520662,105.7540150033268,59.75193323408383,0.02316632095302858,normal,normal operation
2026-01-01 02:29:00,71.15498919222763,0.8431633702278337,7.045816227635525,33.4090752728047,105.3769243161629,60.282053265995046,0.021680927010507525,normal,normal operation
2026-01-01 02:30:00,70.0444150063702,0.8651348955634026,6.999208267707507,35.02163379745784,105.32097856269235,58.28190961502135,0.02313082274905455,normal,normal operation
2026-01-01 02:31:00,72.01551894203055,0.9217249646909621,6.946102032840675,34.01642715151733,105.52134501737015,58.0272436303628,0.02262514771659984,normal,normal operation
2026-01-01 02:32:00,73.32117157884026,0.9099265536050956,6.911579329293019,34.131395696344505,103.70124730376399,61.13762506729107,0.022615905184822857,normal,normal operation
2026-01-01 02:33:00,71.16278052311705,0.8781839779799929,6.953668095324506,35.04698597444656,105.37080824936848,59.76778506286682,0.014958413586625724,normal,normal operation
2026-01-01 02:34:00,73.00836556103471,0.8546773594417674,7.019173984036538,34.349034461055275,105.50764754503858,59.93439702416596,0.02365945572903701,normal,normal operation
2026-01-01 02:35:00,71.22534230450232,0.8562295092613349,7.02268595365,34.8062712290988,103.72155522502501,59.025445710277666,0.018394537410016537,normal,normal operation
2026-01-01 02:36:00,72.66547032941308,0.9098852773876025,6.910351011082806,34.46936670674593,108.39295724845927,59.91298138201915,0.0234357040998564,normal,normal operation
2026-01-01 02:37:00,73.07907095073388,0.8662836545605774,6.832990234080022,34.59329603522224,105.91454188614134,61.04907964001883,0.02938380617406286,normal,normal operation
2026-01-01 02:38:00,71.48428158137544,0.8365015426813615,6.8680450074814905,33.96502545957482,102.94427946725735,60.00364091819998,0.024014454963517895,normal,normal operation
2026-01-01 02:39:00,72.59258636754952,0.9175229157904757,6.961845498600756,35.06872818598086,106.29730851138557,60.23565726703469,0.021354452878587813,normal,normal operation
2026-01-01 02:40:00,71.78430140202094,0.8674276271784208,7.046493884118743,33.89601736943384,103.38787387108314,58.190351837095136,0.019720800612460527,normal,normal operation
2026-01-01 02:41:00,73.17038012777748,0.8466669995319707,6.976352708419547,33.949019686379145,106.58574412388012,60.32994125602813,0.018865422725349554,normal,normal operation
2026-01-01 02:42:00,72.76614582778359,0.8910007768438697,7.029597714350573,34.28699875906268,107.2810564288548,59.82941073971588,0.010921028021393836,normal,normal operation
2026-01-01 02:43:00,72.31437491955094,0.9000832860677066,6.989605108659044,33.88897660096704,103.7448498466687,59.1598945637492,0.020038003799921364,normal,normal operation
2026-01-01 02:44:00,74.0851309882786,0.830640725202181,6.9228525701547765,34.128136902025176,106.98254926456383,60.38566519958907,0.019212973717653962,normal,normal operation
2026-01-01 02:45:00,73.12176536281142,0.8600351600337414,7.107057689389556,34.014231904235054,106.01777218928625,59.076437702005116,0.021785025769298024,normal,normal operation
2026-01-01 02:46:00,71.8399617724182,0.8604746713176115,6.948525559227346,34.92078528492065,106.78066867371598,60.41809041152437,0.017406929941633294,normal,normal operation
2026-01-01 02:47:00,72.61108355294743,0.8943153287216905,7.155902526929059,35.308493192989516,108.74128069678378,61.14036800084793,0.02097308667663327,normal,normal operation
2026-01-01 02:48:00,72.32440073336217,0.8900143716405915,6.963576113513889,34.38873898254145,104.9113462420657,59.94538226901301,0.02484378165274214,normal,normal operation
2026-01-01 02:49:00,72.41919674401991,0.8400076716397222,6.933332876645459,33.779372200014755,104.02220936363386,59.27712033399456,0.02056217890715627,normal,normal operation
2026-01-01 02:50:00,74.85556755446243,0.801700740026557,6.868190800621486,33.75480827127274,103.80359568759934,59.34490712213847,0.01753979574749006,normal,normal operation
2026-01-01 02:51:00,72.72420992541588,0.9031577925379533,6.9752120350657725,33.17483406470826,103.96194745132574,59.73527699167137,0.016881499833601637,normal,normal operation
2026-01-01 02:52:00,70.43546881436708,0.8211538005875753,7.160108648576194,34.38373068694324,105.3172038035546,59.323520398185394,0.021111214068778403,normal,normal operation
2026-01-01 02:53:00,72.00039299744458,0.8791339806335976,7.024520125391373,34.03962968507897,106.09553747728083,61.56709375184568,0.022612622942177852,normal,normal operation
2026-01-01 02:54:00,70.61308204313299,0.8627354041838049,7.011708150421074,34.98649554755469,106.00488004434406,58.76222699018552,0.015003742046222464,normal,normal operation
2026-01-01 02:55:00,72.30642365386282,0.8775608590917321,6.951987224354713,33.83666546105236,107.021034294523,59.523537096809434,0.019730240757247944,normal,normal operation
